Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
systematic,0.9,50,1.205,4.0,6.0,16.0,37.0
systematic,0.9,50,1.205,4.0,4.0,16.0,24.0
systematic,0.9,50,1.205,4.0,6.0,14.0,34.0
systematic,0.9,50,1.205,2.0,2.0,20.0,32.0
systematic,0.9,50,1.205,4.0,6.0,10.0,18.0
systematic,0.9,50,1.205,6.0,6.0,13.0,36.0
systematic,0.9,50,1.205,6.0,6.0,14.0,20.0
systematic,0.9,50,1.205,6.0,6.0,10.0,36.0
systematic,0.9,50,1.205,10.0,10.0,24.0,38.0
systematic,0.9,50,1.205,2.0,12.0,26.0,32.0
systematic,0.9,50,1.205,4.0,4.0,14.0,32.0
systematic,0.9,50,1.205,6.0,12.0,22.0,42.0
systematic,0.9,50,1.205,6.0,8.0,28.0,32.0
systematic,0.9,50,1.205,8.0,8.0,18.0,36.0
systematic,0.9,50,1.205,4.0,10.0,14.0,34.0
systematic,0.9,50,1.205,2.0,2.0,13.0,24.0
systematic,0.9,50,1.205,2.0,2.0,22.0,18.0
systematic,0.9,50,1.205,4.0,4.0,28.0,30.0
systematic,0.9,50,1.205,6.0,8.0,20.0,34.0
systematic,0.9,50,1.205,2.0,6.0,18.0,26.0
systematic,0.9,50,1.205,8.0,8.0,14.0,32.0
systematic,0.9,50,1.205,2.0,4.0,12.0,24.0
systematic,0.9,50,1.205,6.0,6.0,20.0,24.0
systematic,0.9,50,1.205,4.0,6.0,14.0,18.0
systematic,0.9,50,1.205,6.0,8.0,20.0,28.0
systematic,0.9,50,1.205,8.0,10.0,26.0,32.0
systematic,0.9,50,1.205,8.0,10.0,22.0,36.0
systematic,0.9,50,1.205,12.0,16.0,28.0,40.0
systematic,0.9,50,1.205,4.0,4.0,14.0,18.0
systematic,0.9,50,1.205,8.0,10.0,20.0,42.0
systematic,0.9,50,1.205,6.0,6.0,14.0,30.0
systematic,0.9,50,1.205,4.0,4.0,24.0,36.0
systematic,0.9,50,1.205,8.0,8.0,16.0,26.0
systematic,0.9,50,1.205,8.0,8.0,30.0,28.0
systematic,0.9,50,1.205,4.0,12.0,20.0,24.0
systematic,0.9,50,1.205,6.0,6.0,18.0,32.0
systematic,0.9,50,1.205,6.0,6.0,16.0,38.0
systematic,0.9,50,1.205,6.0,6.0,12.0,24.0
systematic,0.9,50,1.205,4.0,8.0,22.0,30.0
systematic,0.9,50,1.205,8.0,8.0,23.0,38.0
systematic,0.9,50,1.205,2.0,2.0,20.0,24.0
systematic,0.9,50,1.205,4.0,8.0,22.0,34.0
systematic,0.9,50,1.205,8.0,8.0,18.0,32.0
systematic,0.9,50,1.205,4.0,8.0,13.0,30.0
systematic,0.9,50,1.205,10.0,10.0,22.0,26.0
systematic,0.9,50,1.205,6.0,8.0,20.0,36.0
systematic,0.9,50,1.205,6.0,8.0,14.0,28.0
systematic,0.9,50,1.205,8.0,8.0,18.0,36.0
systematic,0.9,50,1.205,10.0,12.0,17.0,38.0
systematic,0.9,50,1.205,4.0,6.0,18.0,36.0
systematic,0.9,50,1.205,8.0,10.0,22.0,32.0
systematic,0.9,50,1.205,10.0,26.0,32.0,42.0
systematic,0.9,50,1.205,4.0,8.0,11.0,38.0
systematic,0.9,50,1.205,4.0,6.0,36.0,36.0
systematic,0.9,50,1.205,8.0,10.0,16.0,30.0
systematic,0.9,50,1.205,8.0,8.0,36.0,30.0
systematic,0.9,50,1.205,8.0,8.0,13.0,44.0
systematic,0.9,50,1.205,4.0,6.0,22.0,26.0
systematic,0.9,50,1.205,2.0,6.0,20.0,28.0
systematic,0.9,50,1.205,2.0,4.0,18.0,26.0
systematic,0.9,50,1.205,6.0,8.0,15.0,34.0
systematic,0.9,50,1.205,4.0,6.0,12.0,36.0
systematic,0.9,50,1.205,12.0,14.0,28.0,36.0
systematic,0.9,50,1.205,2.0,6.0,30.0,30.0
systematic,0.9,50,1.205,4.0,4.0,26.0,24.0
systematic,0.9,50,1.205,8.0,12.0,18.0,28.0
systematic,0.9,50,1.205,4.0,6.0,10.0,30.0
systematic,0.9,50,1.205,4.0,4.0,28.0,34.0
systematic,0.9,50,1.205,6.0,16.0,26.0,34.0
systematic,0.9,50,1.205,6.0,8.0,18.0,38.0
systematic,0.9,50,1.205,6.0,6.0,16.0,34.0
systematic,0.9,50,1.205,8.0,12.0,25.0,30.0
systematic,0.9,50,1.205,6.0,6.0,28.0,32.0
systematic,0.9,50,1.205,6.0,8.0,24.0,38.0
systematic,0.9,50,1.205,2.0,4.0,12.0,32.0
systematic,0.9,50,1.205,6.0,6.0,14.0,32.0
systematic,0.9,50,1.205,8.0,8.0,18.0,34.0
systematic,0.9,50,1.205,12.0,14.0,28.0,30.0
systematic,0.9,50,1.205,4.0,6.0,16.0,30.0
systematic,0.9,50,1.205,4.0,4.0,14.0,24.0
systematic,0.9,50,1.205,4.0,6.0,12.0,30.0
systematic,0.9,50,1.205,6.0,8.0,20.0,32.0
systematic,0.9,50,1.205,6.0,8.0,22.0,34.0
systematic,0.9,50,1.205,6.0,8.0,16.0,32.0
systematic,0.9,50,1.205,6.0,6.0,26.0,32.0
systematic,0.9,50,1.205,10.0,14.0,16.0,28.0
systematic,0.9,50,1.205,2.0,2.0,24.0,24.0
systematic,0.9,50,1.205,6.0,8.0,22.0,26.0
systematic,0.9,50,1.205,10.0,14.0,26.0,38.0
systematic,0.9,50,1.205,6.0,6.0,20.0,28.0
systematic,0.9,50,1.205,14.0,16.0,22.0,38.0
systematic,0.9,50,1.205,12.0,14.0,17.0,28.0
systematic,0.9,50,1.205,6.0,6.0,14.0,24.0
systematic,0.9,50,1.205,4.0,6.0,10.0,34.0
systematic,0.9,50,1.205,2.0,2.0,8.0,24.0
systematic,0.9,50,1.205,4.0,8.0,36.0,36.0
