Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
systematic,0.5,50,1.055,2.0,2.0,32.0,34.0
systematic,0.5,50,1.055,8.0,8.0,34.0,38.0
systematic,0.5,50,1.055,6.0,6.0,24.0,42.0
systematic,0.5,50,1.055,6.0,4.0,32.0,44.0
systematic,0.5,50,1.055,10.0,10.0,32.0,34.0
systematic,0.5,50,1.055,6.0,6.0,30.0,28.0
systematic,0.5,50,1.055,10.0,8.0,34.0,36.0
systematic,0.5,50,1.055,8.0,8.0,38.0,38.0
systematic,0.5,50,1.055,14.0,12.0,40.0,38.0
systematic,0.5,50,1.055,6.0,1.0,34.0,44.0
systematic,0.5,50,1.055,2.0,2.0,36.0,36.0
systematic,0.5,50,1.055,8.0,6.0,28.0,44.0
systematic,0.5,50,1.055,4.0,4.0,24.0,30.0
systematic,0.5,50,1.055,4.0,4.0,28.0,28.0
systematic,0.5,50,1.055,2.0,2.0,22.0,36.0
systematic,0.5,50,1.055,4.0,4.0,34.0,36.0
systematic,0.5,50,1.055,6.0,6.0,30.0,28.0
systematic,0.5,50,1.055,16.0,16.0,36.0,42.0
systematic,0.5,50,1.055,14.0,14.0,34.0,36.0
systematic,0.5,50,1.055,10.0,10.0,30.0,38.0
systematic,0.5,50,1.055,14.0,14.0,30.0,36.0
systematic,0.5,50,1.055,6.0,6.0,26.0,40.0
systematic,0.5,50,1.055,6.0,6.0,32.0,42.0
systematic,0.5,50,1.055,6.0,6.0,16.0,26.0
systematic,0.5,50,1.055,4.0,2.0,30.0,34.0
systematic,0.5,50,1.055,8.0,8.0,34.0,30.0
systematic,0.5,50,1.055,4.0,4.0,16.0,28.0
systematic,0.5,50,1.055,4.0,4.0,26.0,34.0
systematic,0.5,50,1.055,8.0,8.0,28.0,30.0
systematic,0.5,50,1.055,6.0,6.0,16.0,40.0
systematic,0.5,50,1.055,8.0,8.0,32.0,34.0
systematic,0.5,50,1.055,20.0,20.0,30.0,36.0
systematic,0.5,50,1.055,8.0,8.0,38.0,38.0
systematic,0.5,50,1.055,8.0,8.0,26.0,38.0
systematic,0.5,50,1.055,10.0,10.0,32.0,42.0
systematic,0.5,50,1.055,4.0,4.0,22.0,32.0
systematic,0.5,50,1.055,10.0,8.0,32.0,38.0
systematic,0.5,50,1.055,10.0,10.0,32.0,34.0
systematic,0.5,50,1.055,4.0,4.0,20.0,32.0
systematic,0.5,50,1.055,10.0,10.0,26.0,28.0
systematic,0.5,50,1.055,6.0,4.0,26.0,36.0
systematic,0.5,50,1.055,6.0,6.0,18.0,20.0
systematic,0.5,50,1.055,6.0,6.0,24.0,32.0
systematic,0.5,50,1.055,4.0,4.0,14.0,20.0
systematic,0.5,50,1.055,10.0,12.0,44.0,42.0
systematic,0.5,50,1.055,6.0,8.0,18.0,20.0
systematic,0.5,50,1.055,14.0,14.0,40.0,40.0
systematic,0.5,50,1.055,8.0,6.0,20.0,20.0
systematic,0.5,50,1.055,6.0,4.0,20.0,30.0
systematic,0.5,50,1.055,8.0,8.0,30.0,40.0
systematic,0.5,50,1.055,12.0,12.0,38.0,40.0
systematic,0.5,50,1.055,14.0,14.0,38.0,38.0
systematic,0.5,50,1.055,14.0,14.0,32.0,40.0
systematic,0.5,50,1.055,12.0,14.0,24.0,44.0
systematic,0.5,50,1.055,2.0,2.0,16.0,34.0
systematic,0.5,50,1.055,6.0,6.0,32.0,34.0
systematic,0.5,50,1.055,6.0,6.0,32.0,30.0
systematic,0.5,50,1.055,1.0,1.0,38.0,46.0
systematic,0.5,50,1.055,4.0,4.0,18.0,22.0
systematic,0.5,50,1.055,12.0,12.0,28.0,44.0
systematic,0.5,50,1.055,4.0,4.0,18.0,16.0
systematic,0.5,50,1.055,2.0,2.0,20.0,20.0
systematic,0.5,50,1.055,10.0,10.0,42.0,42.0
systematic,0.5,50,1.055,8.0,2.0,32.0,34.0
systematic,0.5,50,1.055,12.0,1.0,42.0,44.0
systematic,0.5,50,1.055,4.0,4.0,10.0,30.0
systematic,0.5,50,1.055,8.0,8.0,34.0,36.0
systematic,0.5,50,1.055,6.0,6.0,26.0,44.0
systematic,0.5,50,1.055,10.0,6.0,24.0,36.0
systematic,0.5,50,1.055,6.0,6.0,32.0,36.0
systematic,0.5,50,1.055,6.0,2.0,22.0,28.0
systematic,0.5,50,1.055,10.0,10.0,22.0,38.0
systematic,0.5,50,1.055,6.0,4.0,20.0,42.0
systematic,0.5,50,1.055,14.0,14.0,26.0,34.0
systematic,0.5,50,1.055,6.0,6.0,12.0,16.0
systematic,0.5,50,1.055,4.0,4.0,14.0,38.0
systematic,0.5,50,1.055,2.0,4.0,34.0,34.0
systematic,0.5,50,1.055,6.0,6.0,16.0,44.0
systematic,0.5,50,1.055,10.0,10.0,40.0,42.0
systematic,0.5,50,1.055,8.0,8.0,40.0,20.0
systematic,0.5,50,1.055,6.0,6.0,22.0,30.0
systematic,0.5,50,1.055,6.0,6.0,34.0,34.0
systematic,0.5,50,1.055,8.0,8.0,22.0,28.0
systematic,0.5,50,1.055,6.0,6.0,24.0,32.0
systematic,0.5,50,1.055,6.0,6.0,32.0,34.0
systematic,0.5,50,1.055,8.0,8.0,28.0,36.0
systematic,0.5,50,1.055,4.0,2.0,22.0,30.0
systematic,0.5,50,1.055,8.0,8.0,26.0,40.0
systematic,0.5,50,1.055,8.0,6.0,32.0,38.0
systematic,0.5,50,1.055,4.0,4.0,28.0,28.0
systematic,0.5,50,1.055,6.0,6.0,28.0,40.0
systematic,0.5,50,1.055,4.0,4.0,22.0,38.0
systematic,0.5,50,1.055,6.0,6.0,20.0,34.0
systematic,0.5,50,1.055,2.0,2.0,12.0,24.0
systematic,0.5,50,1.055,8.0,2.0,30.0,30.0
systematic,0.5,50,1.055,8.0,8.0,32.0,40.0
systematic,0.5,50,1.055,4.0,4.0,20.0,30.0
systematic,0.5,50,1.055,8.0,8.0,36.0,36.0
systematic,0.5,50,1.055,4.0,4.0,34.0,34.0
systematic,0.5,50,1.055,6.0,6.0,28.0,40.0
systematic,0.5,50,1.055,10.0,10.0,26.0,38.0
systematic,0.5,50,1.055,8.0,8.0,24.0,38.0
systematic,0.5,50,1.055,2.0,2.0,24.0,24.0
systematic,0.5,50,1.055,12.0,12.0,28.0,36.0
systematic,0.5,50,1.055,10.0,10.0,22.0,38.0
systematic,0.5,50,1.055,14.0,12.0,36.0,44.0
systematic,0.5,50,1.055,10.0,8.0,34.0,38.0
systematic,0.5,50,1.055,8.0,8.0,24.0,30.0
systematic,0.5,50,1.055,4.0,4.0,24.0,38.0
systematic,0.5,50,1.055,8.0,8.0,32.0,36.0
systematic,0.5,50,1.055,6.0,6.0,28.0,36.0
