Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
stratification,0.5,30,0.455,3.0,3.0,1.0,2.0
stratification,0.5,30,0.455,12.0,12.0,12.0,6.0
stratification,0.5,30,0.455,4.0,17.0,2.0,5.0
stratification,0.5,30,0.455,1.0,1.0,4.0,3.0
stratification,0.5,30,0.455,5.0,7.0,9.0,1.0
stratification,0.5,30,0.455,13.0,13.0,1.0,1.0
stratification,0.5,30,0.455,5.0,5.0,1.0,1.0
stratification,0.5,30,0.455,5.0,6.0,2.0,2.0
stratification,0.5,30,0.455,10.0,12.0,11.0,8.0
stratification,0.5,30,0.455,1.0,1.0,1.0,1.0
stratification,0.5,30,0.455,1.0,1.0,2.0,6.0
stratification,0.5,30,0.455,1.0,1.0,2.0,4.0
stratification,0.5,30,0.455,2.0,2.0,6.0,8.0
stratification,0.5,30,0.455,2.0,3.0,3.0,2.0
stratification,0.5,30,0.455,3.0,3.0,15.0,8.0
stratification,0.5,30,0.455,11.0,11.0,16.0,15.0
stratification,0.5,30,0.455,6.0,7.0,3.0,4.0
stratification,0.5,30,0.455,6.0,6.0,7.0,7.0
stratification,0.5,30,0.455,11.0,13.0,3.0,16.0
stratification,0.5,30,0.455,3.0,3.0,5.0,4.0
stratification,0.5,30,0.455,11.0,11.0,3.0,1.0
stratification,0.5,30,0.455,6.0,6.0,20.0,8.0
stratification,0.5,30,0.455,24.0,25.0,15.0,13.0
stratification,0.5,30,0.455,20.0,21.0,4.0,3.0
stratification,0.5,30,0.455,6.0,12.0,11.0,11.0
stratification,0.5,30,0.455,5.0,6.0,1.0,2.0
stratification,0.5,30,0.455,3.0,3.0,6.0,6.0
stratification,0.5,30,0.455,1.0,1.0,6.0,1.0
stratification,0.5,30,0.455,4.0,5.0,2.0,2.0
stratification,0.5,30,0.455,3.0,3.0,1.0,1.0
stratification,0.5,30,0.455,1.0,1.0,2.0,2.0
stratification,0.5,30,0.455,3.0,3.0,1.0,1.0
stratification,0.5,30,0.455,1.0,1.0,6.0,5.0
stratification,0.5,30,0.455,2.0,1.0,6.0,7.0
stratification,0.5,30,0.455,2.0,2.0,8.0,8.0
stratification,0.5,30,0.455,8.0,8.0,2.0,2.0
stratification,0.5,30,0.455,1.0,1.0,9.0,1.0
stratification,0.5,30,0.455,3.0,3.0,9.0,9.0
stratification,0.5,30,0.455,6.0,6.0,7.0,7.0
stratification,0.5,30,0.455,13.0,1.0,14.0,11.0
stratification,0.5,30,0.455,3.0,3.0,6.0,1.0
stratification,0.5,30,0.455,4.0,4.0,1.0,1.0
stratification,0.5,30,0.455,3.0,3.0,1.0,1.0
stratification,0.5,30,0.455,6.0,7.0,1.0,1.0
stratification,0.5,30,0.455,3.0,3.0,1.0,2.0
stratification,0.5,30,0.455,25.0,25.0,1.0,9.0
stratification,0.5,30,0.455,3.0,3.0,1.0,4.0
stratification,0.5,30,0.455,17.0,16.0,3.0,3.0
stratification,0.5,30,0.455,4.0,3.0,8.0,2.0
stratification,0.5,30,0.455,1.0,1.0,3.0,3.0
stratification,0.5,30,0.455,1.0,1.0,2.0,2.0
stratification,0.5,30,0.455,3.0,1.0,1.0,1.0
stratification,0.5,30,0.455,3.0,3.0,7.0,8.0
stratification,0.5,30,0.455,1.0,1.0,2.0,5.0
stratification,0.5,30,0.455,11.0,11.0,1.0,1.0
stratification,0.5,30,0.455,4.0,1.0,1.0,1.0
stratification,0.5,30,0.455,9.0,9.0,9.0,9.0
stratification,0.5,30,0.455,4.0,5.0,1.0,1.0
stratification,0.5,30,0.455,16.0,16.0,1.0,1.0
stratification,0.5,30,0.455,3.0,4.0,5.0,1.0
stratification,0.5,30,0.455,4.0,5.0,17.0,2.0
stratification,0.5,30,0.455,1.0,1.0,4.0,4.0
stratification,0.5,30,0.455,1.0,1.0,6.0,6.0
stratification,0.5,30,0.455,5.0,6.0,8.0,8.0
stratification,0.5,30,0.455,4.0,4.0,8.0,9.0
stratification,0.5,30,0.455,7.0,7.0,12.0,5.0
stratification,0.5,30,0.455,6.0,6.0,3.0,3.0
stratification,0.5,30,0.455,1.0,1.0,3.0,3.0
stratification,0.5,30,0.455,26.0,26.0,1.0,1.0
stratification,0.5,30,0.455,3.0,3.0,6.0,6.0
stratification,0.5,30,0.455,3.0,1.0,1.0,1.0
stratification,0.5,30,0.455,5.0,6.0,4.0,4.0
stratification,0.5,30,0.455,10.0,10.0,8.0,1.0
stratification,0.5,30,0.455,3.0,1.0,6.0,7.0
stratification,0.5,30,0.455,22.0,22.0,1.0,1.0
stratification,0.5,30,0.455,4.0,4.0,2.0,2.0
stratification,0.5,30,0.455,4.0,4.0,8.0,9.0
stratification,0.5,30,0.455,3.0,1.0,8.0,8.0
stratification,0.5,30,0.455,3.0,4.0,5.0,5.0
stratification,0.5,30,0.455,1.0,2.0,4.0,2.0
stratification,0.5,30,0.455,5.0,6.0,4.0,4.0
stratification,0.5,30,0.455,2.0,3.0,5.0,5.0
stratification,0.5,30,0.455,1.0,3.0,3.0,4.0
stratification,0.5,30,0.455,4.0,32.0,9.0,9.0
stratification,0.5,30,0.455,4.0,22.0,5.0,2.0
stratification,0.5,30,0.455,2.0,2.0,1.0,11.0
stratification,0.5,30,0.455,1.0,1.0,6.0,6.0
stratification,0.5,30,0.455,13.0,14.0,2.0,2.0
stratification,0.5,30,0.455,22.0,25.0,6.0,6.0
stratification,0.5,30,0.455,3.0,3.0,12.0,13.0
stratification,0.5,30,0.455,15.0,16.0,1.0,2.0
stratification,0.5,30,0.455,3.0,6.0,7.0,5.0
stratification,0.5,30,0.455,11.0,12.0,1.0,1.0
stratification,0.5,30,0.455,3.0,1.0,2.0,1.0
stratification,0.5,30,0.455,3.0,2.0,1.0,1.0
stratification,0.5,30,0.455,1.0,1.0,3.0,3.0
stratification,0.5,30,0.455,5.0,1.0,8.0,2.0
stratification,0.5,30,0.455,13.0,13.0,6.0,3.0
stratification,0.5,30,0.455,3.0,3.0,4.0,4.0
stratification,0.5,30,0.455,2.0,2.0,6.0,7.0
stratification,0.5,30,0.455,1.0,1.0,1.0,1.0
stratification,0.5,30,0.455,2.0,2.0,5.0,4.0
stratification,0.5,30,0.455,6.0,6.0,1.0,2.0
stratification,0.5,30,0.455,1.0,1.0,2.0,5.0
stratification,0.5,30,0.455,8.0,8.0,1.0,1.0
stratification,0.5,30,0.455,29.0,29.0,20.0,7.0
stratification,0.5,30,0.455,1.0,1.0,3.0,3.0
stratification,0.5,30,0.455,1.0,1.0,6.0,6.0
stratification,0.5,30,0.455,3.0,3.0,5.0,5.0
stratification,0.5,30,0.455,1.0,1.0,1.0,3.0
stratification,0.5,30,0.455,27.0,27.0,4.0,4.0
stratification,0.5,30,0.455,9.0,9.0,1.0,1.0
stratification,0.5,30,0.455,5.0,5.0,2.0,2.0
stratification,0.5,30,0.455,4.0,4.0,2.0,2.0
stratification,0.5,30,0.455,2.0,2.0,1.0,1.0
stratification,0.5,30,0.455,2.0,2.0,8.0,5.0
stratification,0.5,30,0.455,5.0,5.0,2.0,2.0
stratification,0.5,30,0.455,2.0,2.0,8.0,7.0
stratification,0.5,30,0.455,1.0,1.0,2.0,2.0
stratification,0.5,30,0.455,5.0,5.0,6.0,6.0
stratification,0.5,30,0.455,1.0,1.0,5.0,6.0
stratification,0.5,30,0.455,3.0,3.0,1.0,1.0
stratification,0.5,30,0.455,3.0,3.0,6.0,6.0
stratification,0.5,30,0.455,31.0,31.0,3.0,3.0
stratification,0.5,30,0.455,1.0,3.0,6.0,2.0
stratification,0.5,30,0.455,1.0,1.0,2.0,2.0
stratification,0.5,30,0.455,1.0,1.0,10.0,5.0
stratification,0.5,30,0.455,21.0,24.0,4.0,4.0
stratification,0.5,30,0.455,1.0,1.0,6.0,4.0
stratification,0.5,30,0.455,1.0,1.0,6.0,7.0
stratification,0.5,30,0.455,2.0,3.0,5.0,3.0
stratification,0.5,30,0.455,1.0,1.0,1.0,1.0
stratification,0.5,30,0.455,3.0,15.0,1.0,1.0
stratification,0.5,30,0.455,2.0,11.0,6.0,6.0
stratification,0.5,30,0.455,9.0,9.0,1.0,5.0
stratification,0.5,30,0.455,3.0,1.0,1.0,1.0
stratification,0.5,30,0.455,5.0,5.0,9.0,7.0
stratification,0.5,30,0.455,3.0,3.0,8.0,11.0
stratification,0.5,30,0.455,1.0,1.0,2.0,2.0
stratification,0.5,30,0.455,1.0,1.0,8.0,8.0
stratification,0.5,30,0.455,2.0,1.0,8.0,3.0
stratification,0.5,30,0.455,3.0,17.0,4.0,3.0
stratification,0.5,30,0.455,1.0,1.0,5.0,6.0
stratification,0.5,30,0.455,24.0,22.0,6.0,7.0
stratification,0.5,30,0.455,1.0,1.0,4.0,4.0
stratification,0.5,30,0.455,4.0,4.0,1.0,1.0
stratification,0.5,30,0.455,3.0,4.0,8.0,1.0
stratification,0.5,30,0.455,4.0,4.0,8.0,5.0
stratification,0.5,30,0.455,1.0,1.0,5.0,1.0
stratification,0.5,30,0.455,1.0,1.0,12.0,2.0
stratification,0.5,30,0.455,3.0,4.0,8.0,9.0
stratification,0.5,30,0.455,2.0,8.0,4.0,4.0
stratification,0.5,30,0.455,3.0,2.0,8.0,8.0
stratification,0.5,30,0.455,6.0,30.0,1.0,1.0
stratification,0.5,30,0.455,1.0,1.0,6.0,7.0
stratification,0.5,30,0.455,3.0,3.0,9.0,8.0
stratification,0.5,30,0.455,1.0,1.0,6.0,6.0
stratification,0.5,30,0.455,2.0,4.0,7.0,5.0
stratification,0.5,30,0.455,4.0,14.0,2.0,2.0
stratification,0.5,30,0.455,1.0,1.0,4.0,3.0
stratification,0.5,30,0.455,4.0,4.0,4.0,2.0
stratification,0.5,30,0.455,10.0,10.0,9.0,6.0
stratification,0.5,30,0.455,3.0,3.0,17.0,5.0
stratification,0.5,30,0.455,3.0,3.0,1.0,1.0
stratification,0.5,30,0.455,2.0,3.0,5.0,8.0
stratification,0.5,30,0.455,4.0,4.0,5.0,1.0
stratification,0.5,30,0.455,1.0,1.0,2.0,2.0
stratification,0.5,30,0.455,1.0,1.0,6.0,1.0
stratification,0.5,30,0.455,5.0,5.0,2.0,2.0
stratification,0.5,30,0.455,2.0,2.0,3.0,2.0
stratification,0.5,30,0.455,4.0,4.0,9.0,7.0
stratification,0.5,30,0.455,4.0,1.0,3.0,1.0
stratification,0.5,30,0.455,4.0,1.0,5.0,1.0
stratification,0.5,30,0.455,1.0,1.0,2.0,1.0
stratification,0.5,30,0.455,1.0,1.0,4.0,4.0
stratification,0.5,30,0.455,1.0,1.0,2.0,7.0
stratification,0.5,30,0.455,29.0,28.0,2.0,2.0
stratification,0.5,30,0.455,4.0,4.0,1.0,8.0
stratification,0.5,30,0.455,5.0,5.0,2.0,2.0
stratification,0.5,30,0.455,2.0,2.0,1.0,8.0
stratification,0.5,30,0.455,11.0,11.0,1.0,1.0
stratification,0.5,30,0.455,3.0,3.0,8.0,7.0
stratification,0.5,30,0.455,10.0,8.0,2.0,2.0
stratification,0.5,30,0.455,30.0,1.0,2.0,2.0
stratification,0.5,30,0.455,1.0,1.0,1.0,1.0
stratification,0.5,30,0.455,23.0,16.0,11.0,9.0
stratification,0.5,30,0.455,5.0,4.0,6.0,6.0
stratification,0.5,30,0.455,26.0,26.0,3.0,1.0
stratification,0.5,30,0.455,7.0,7.0,2.0,2.0
stratification,0.5,30,0.455,4.0,5.0,8.0,2.0
stratification,0.5,30,0.455,7.0,7.0,4.0,4.0
stratification,0.5,30,0.455,2.0,2.0,9.0,1.0
stratification,0.5,30,0.455,3.0,3.0,6.0,6.0
stratification,0.5,30,0.455,10.0,11.0,5.0,5.0
stratification,0.5,30,0.455,2.0,4.0,7.0,7.0
stratification,0.5,30,0.455,11.0,1.0,7.0,2.0
stratification,0.5,30,0.455,3.0,3.0,4.0,4.0
stratification,0.5,30,0.455,12.0,12.0,1.0,1.0
stratification,0.5,30,0.455,1.0,1.0,2.0,2.0
stratification,0.5,30,0.455,5.0,30.0,2.0,2.0
stratification,0.5,30,0.455,2.0,2.0,1.0,1.0
stratification,0.5,30,0.455,1.0,1.0,6.0,7.0
stratification,0.5,30,0.455,3.0,4.0,1.0,1.0
stratification,0.5,30,0.455,4.0,4.0,6.0,8.0
stratification,0.5,30,0.455,1.0,3.0,4.0,4.0
stratification,0.5,30,0.455,4.0,5.0,1.0,1.0
stratification,0.5,30,0.455,9.0,8.0,5.0,1.0
stratification,0.5,30,0.455,1.0,22.0,5.0,2.0
stratification,0.5,30,0.455,12.0,16.0,12.0,10.0
stratification,0.5,30,0.455,4.0,4.0,1.0,1.0
stratification,0.5,30,0.455,1.0,1.0,2.0,1.0
stratification,0.5,30,0.455,7.0,7.0,8.0,8.0
stratification,0.5,30,0.455,1.0,1.0,6.0,3.0
stratification,0.5,30,0.455,24.0,24.0,9.0,9.0
stratification,0.5,30,0.455,21.0,21.0,2.0,2.0
stratification,0.5,30,0.455,1.0,1.0,2.0,3.0
stratification,0.5,30,0.455,3.0,3.0,5.0,6.0
stratification,0.5,30,0.455,8.0,8.0,1.0,1.0
