Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,15.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,34.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,13.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,34.0
uptrend,0.75,80,1.205,14.0,14.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,14.0,34.0,34.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,35.0
uptrend,0.75,80,1.205,14.0,13.0,35.0,34.0
